"a","b","d","c","h","rmse_b"
0.0006253,0.4190872,0.00796683,12.9767,2.5245,3.7642
0.00057505,0.69838917,0.09048974,15.8818,2.2601,8.4779
0.00092162,0.58929062,0.04871333,19.3902,1.6156,13.705
8.495e-05,0.02637805,0.09853489,14.0332,1.9892,7.7255
0.0006449,1.16541791,0.00730399,17.1742,2.5308,6.9508
0.00099071,0.73668915,0.08643581,16.0896,1.5665,11.6989
0.00097049,0.61332816,0.00385741,13.1705,2.7446,3.7039
0.00030964,0.903377,0.005559,16.7999,1.6098,10.0454
0.00021333,0.41788295,0.05997916,16.8607,2.2904,8.4009
0.00039596,0.04613476,0.01863517,17.4431,2.0182,9.086
0.00061612,0.20441678,0.01545358,14.9213,1.8792,7.2496
0.00014407,0.76381367,0.03952953,17.2089,2.9826,5.9589
0.00058967,0.97627574,0.04933035,15.6974,2.7292,5.7274
0.00076724,0.23883896,0.03045454,16.5993,2.2561,7.7196
0.00022201,0.25154492,0.00250929,14.5888,2.3746,5.0195
0.00088879,0.45894122,0.09526244,12.6383,1.7972,7.443
9.869e-05,0.42911968,0.02859151,12.6969,2.5799,3.6707
0.00079143,0.12341242,0.04446332,18.8734,2.2149,10.3487
0.00081601,0.28683645,0.01112296,14.8663,2.3336,5.5422
0.00073357,1.12525368,0.04564457,17.6786,2.183,9.5871
0.00086517,0.72141504,0.09946233,18.397,2.3391,10.883
0.00079543,1.14528036,0.05659711,14.298,1.8665,7.9231
0.0005891,0.06870554,0.03534749,19.4165,1.5807,13.3208
0.00085983,0.69099796,0.06987933,15.4896,2.5055,6.7205
0.00039763,0.53653181,0.05884295,14.6497,2.4202,5.9115
0.00085587,0.70216036,0.07673652,16.764,2.0339,10.0101
0.00044507,0.36303946,0.04564172,19.8549,2.9905,8.2648
0.00062674,0.8804304,0.05313935,19.4278,2.2025,11.2953
0.0003624,1.17470574,0.0322016,12.9155,1.8549,5.9792
0.00090257,0.53196853,0.00284204,13.949,2.944,3.9666
0.00053885,0.15046374,0.01944782,15.8512,2.4252,6.1656
0.00023352,0.29530132,0.09934863,15.67,2.7867,6.3061
0.00014943,0.11433521,0.07218233,16.4211,1.8499,10.0033
0.00082202,0.8038767,0.07906516,17.226,2.6961,7.8234
0.00077843,0.10597631,0.03039262,15.0956,2.6523,5.0595
6.484e-05,0.95124096,0.09783602,12.5957,2.874,3.8492
0.00062064,0.56299865,0.02697951,15.8527,2.5171,6.076
0.00051186,0.32505769,0.09161449,13.7719,2.2512,6.4429
0.00048639,0.78077441,0.0870013,14.3658,1.9241,8.3331
0.00039815,0.88418007,0.09137928,16.2363,2.2921,8.7116
0.00068452,0.03286739,0.05609978,13.7022,2.944,3.8943
0.00093193,0.30937934,0.06532644,14.7232,1.9784,7.8959
0.00020967,0.7891075,0.0077395,16.4757,1.9127,8.4758
0.0006904,0.18288662,0.01096318,18.6026,2.4672,8.3647
0.00023754,0.75933814,0.0051062,14.1798,2.5856,4.345
0.00079998,0.69914651,0.01171954,14.8925,2.4059,5.4106
0.00044213,0.32437491,0.03419931,18.2085,2.5143,8.2671
0.00099705,0.41077667,0.09045677,12.3527,2.2703,5.1962
0.00040229,0.31768635,0.04031797,16.3632,1.6425,10.1733
0.00039473,0.06564989,0.03458342,19.9996,1.58,13.8304
0.00085678,0.86230814,0.09300592,19.0362,2.4857,10.7541
0.00020858,0.95154428,0.00526169,15.3326,2.5717,5.1802
0.00050142,0.43694839,0.01605036,17.231,2.0702,8.729
0.00064839,0.94956511,0.03218722,18.1155,1.6455,11.9203
0.00012267,0.93042052,0.00176539,15.0558,1.7065,7.8308
0.00057404,0.84436816,0.02995462,14.7588,2.8724,4.4031
0.00033296,0.35491717,0.05057951,19.5175,1.7692,12.9756
0.00074235,0.62180197,0.01598155,14.2891,2.0086,6.2884
0.00097197,0.05781558,0.02894465,14.7675,1.6453,8.4049
0.00040767,0.40196574,0.02072633,18.0561,2.3864,8.3451
0.000219,1.12221813,0.00336911,18.5914,2.9721,6.6311
0.00089928,1.14582884,0.05091493,12.2648,2.6298,3.5565
0.00015399,0.28251117,0.05190015,12.4689,2.2173,4.4929
0.00047575,0.34910712,0.0063488,15.146,2.2139,6.0567
0.00054966,0.36538133,0.07699861,15.057,1.9468,8.5552
0.000777,0.48621902,0.09151794,19.5389,2.2753,11.9786
0.00056675,0.41765428,0.02927241,15.9578,2.6416,5.7795
0.00030504,0.47900918,0.05547217,19.8527,2.2739,11.2814
0.00059215,0.06663106,0.00611236,18.6838,2.1969,9.3384
0.00033163,0.32127148,0.01032076,15.5792,1.9199,7.5723
0.00092144,0.97619694,0.06983082,17.8061,2.4917,9.0253
7.079e-05,0.20225371,0.0468152,14.6815,2.9246,4.374
0.000424,0.66226041,0.06828225,14.1475,2.1773,6.5883
0.00044345,1.19265866,0.01715944,18.472,2.0608,10.1503
0.00040489,1.13609993,0.03510264,13.9507,2.8972,3.9822
0.00090692,0.80106336,0.03660131,14.9617,2.7809,4.8135
0.00069725,0.7261309,0.06094494,18.207,1.8658,11.7169
0.00072118,0.6264289,0.0065916,12.7088,2.5249,3.6305
0.00093744,0.32091349,0.06411427,12.6144,2.0576,5.5668
0.00022998,0.9466396,0.08792013,17.9174,1.9516,11.6784
0.00067951,0.90220106,0.00851031,16.5793,1.9297,8.6531
0.000471,0.28643307,0.05170348,14.5619,2.8528,4.4773
0.00075469,0.60309076,0.07172854,13.364,2.6152,4.54
0.00052514,1.11582899,0.0252798,19.4813,2.8568,8.1738
0.00063192,1.12618256,0.09971981,13.497,1.6316,9.2332
0.00074089,0.25809851,0.03585064,14.8783,2.2066,6.4219
0.00078464,0.62765384,0.06035225,12.1474,1.5032,7.3267
0.00011376,0.91489691,0.08727586,16.3098,2.4744,7.886
0.00035131,1.05833375,0.06549466,18.0642,1.5905,12.9014
0.00046673,0.26515627,0.01415272,17.2137,2.6553,6.5126
0.00047776,0.06036777,0.03250351,12.6538,2.6447,3.5959
0.00073151,0.15596972,0.00102639,15.592,2.3043,6.0628
0.00057845,1.18289363,0.0037859,15.4287,2.7384,4.8853
0.00081672,0.98283792,0.02669997,13.7887,2.077,5.8838
0.00064777,0.13595837,0.04275468,19.7852,2.3407,10.6406
0.00029395,0.11728106,0.00807596,12.5589,2.6311,3.6525
0.00048911,1.04239488,0.06713042,14.0451,2.4874,5.4452
0.00087722,0.1981498,0.01920133,12.1037,2.1602,3.939
0.00048516,0.91495204,0.09477533,19.8485,1.6482,15.1762
0.00040553,1.18973947,0.04180671,19.7926,2.619,9.6959
0.00029384,0.56092286,0.09156532,19.325,1.7627,13.9039
0.00016732,0.73584265,0.03256332,18.6827,2.5114,8.7193
0.00062496,0.766868,0.01731106,14.7356,2.5632,4.9109
0.00010181,1.0720346,0.0657542,13.7862,2.177,6.2244
0.00011822,0.72343391,0.02754149,13.5012,2.2275,4.9692
0.00077415,0.3621566,0.09372811,18.9055,2.6741,9.7148
0.00027524,0.14704664,0.08658116,16.0264,2.7965,6.2922
0.00055916,0.13164018,0.0966892,12.3054,2.6677,3.9705
0.00065077,1.05057192,0.08713833,13.3687,2.2724,6.1011
0.00096324,0.43701464,0.01369942,18.6468,2.5876,8.1133
0.00022401,0.90440869,0.09346714,13.4006,2.9718,4.0916
0.00025672,1.01138759,0.00301906,17.03,2.3907,7.1425
0.00081931,0.88644642,0.02620857,14.1357,1.9308,6.7323
0.00096025,1.12460744,0.02836474,16.3009,2.6152,6.32
0.00089245,1.03185201,0.02782639,17.6532,2.8532,6.6647
0.00039307,0.24866433,0.00308703,15.4904,1.9431,7.2513
0.00059138,0.8741712,0.05056899,18.2893,2.5495,8.7088
0.0008125,0.5395394,0.01218863,17.082,2.4815,7.041
0.00096724,1.11807239,0.07007443,16.441,2.2582,8.7282
5.518e-05,0.27330607,0.01762626,13.2761,1.6337,6.6002
0.00024608,0.79647994,0.08610506,17.2724,2.7784,7.5888
0.00044207,0.3338863,0.04692366,15.9356,2.4562,6.6593
0.00047786,1.03133535,0.08030723,18.5664,2.8235,8.5847
0.0001766,0.64320719,0.06983004,16.6102,1.5881,11.4204
0.00077815,1.19744408,0.07151108,15.1277,2.2834,7.3839
0.00018156,0.79169095,0.06209436,15.6114,2.1617,7.86
0.00061006,0.50408429,0.06173574,16.1495,2.0771,8.7435
0.00072818,0.14208342,0.02356829,14.9261,2.9373,4.3404
0.00054753,0.36194617,0.00622749,12.7493,2.8672,3.842
0.00017106,0.55519193,0.03178622,12.6778,1.9868,5.1008
0.00086573,0.29560086,0.04556863,18.5805,1.8395,11.7472
0.0005977,0.38974407,0.08614003,17.0139,1.624,12.1321
0.00061147,0.28750753,0.03769549,17.2559,2.441,7.7575
0.00018913,1.08501685,0.06404606,17.8869,1.8109,11.6793
0.00098308,0.60040355,0.08207205,16.3924,1.5806,11.7766
0.00020976,0.53677481,0.03620017,18.017,2.4782,8.2661
0.00056397,0.17308629,0.04618584,12.1669,2.6457,3.4257
0.00055546,0.76566106,0.09986819,12.5626,2.3258,5.3926
0.00035713,1.15612185,0.04687645,17.0169,2.0818,9.3115
0.00071328,0.95924675,0.04068716,18.3399,2.5358,8.6393
0.00025208,0.91809583,0.03153412,18.7935,2.9748,7.1982
0.00018746,0.02943349,0.07829352,16.2437,2.4825,7.3923
0.00025717,0.41373146,0.01549362,12.9009,1.704,6.0003
0.00019615,0.63842177,0.09496646,18.9479,2.9042,8.8079
0.00072208,0.27576983,0.08174113,12.1396,2.6911,3.6405
0.00060513,1.04123449,0.07133795,17.4563,1.8556,11.3477
0.00099554,1.11194384,0.08151639,13.1558,1.7509,7.994
0.00025519,0.87143439,0.06155548,17.4273,1.5301,12.3583
0.00076511,0.33968875,0.08264679,12.3887,1.8547,6.5683
0.00067634,0.47305399,0.03625935,13.4068,2.202,5.1618
0.00088179,0.98129892,0.0559444,19.8601,2.1956,11.9082
0.00013976,0.96770096,0.09928014,14.407,2.4185,6.6463
0.00053544,1.15954459,0.03924824,18.7301,1.6504,12.7081
0.00077981,0.44395176,0.05772951,15.956,2.6484,6.3023
0.00011098,1.1504997,0.01955157,13.4835,1.5454,7.4171
0.00036863,0.56665701,0.06287652,14.0354,1.9503,7.2181
0.00038616,0.882649,0.06689962,18.5384,2.5448,9.2892
0.00051137,1.19354248,0.07448994,13.6612,2.1808,6.4218
0.00089157,0.95567739,0.02573064,19.2551,2.2669,10.2994
0.00094184,1.0074116,0.05620094,19.1699,1.952,12.3134
0.00013547,0.91287637,0.01143235,13.0772,2.1916,4.5191
0.00046615,0.03473618,0.02033093,15.7404,2.3978,6.1457
0.00087056,0.85956913,0.01508127,19.3526,2.1254,10.7101
0.00086714,0.28655621,0.05848866,18.1096,1.9549,11.1012
0.00025293,1.17755163,0.09816229,14.3032,2.5188,6.2306
0.00066928,0.01721155,0.06199625,16.6045,1.5296,11.4365
0.00013331,0.2814258,0.03346492,16.0275,1.768,9.0728
0.00038726,0.15710835,0.09862424,19.9174,2.1163,13.025
0.00092065,0.35305321,0.00460183,19.6577,2.2955,9.9747
0.00040902,0.42589217,0.07182661,17.3526,2.2377,9.4122
7.593e-05,0.94029886,0.03358972,16.6829,2.193,8.1217
0.00026477,0.82789522,0.06543744,16.7157,1.6678,11.1367
0.00044229,0.21077867,0.08502888,18.6678,2.0365,11.827
0.00065376,0.23297393,0.02742664,15.5285,2.0365,7.4755
0.000952,0.30387762,0.05912911,17.3611,2.8677,6.8155
0.00028688,0.99833852,0.07696448,18.0432,1.7586,12.3967
0.00044363,0.95742661,0.02265657,17.1875,1.6469,10.7156
0.0004985,1.10285664,0.09306655,16.2476,2.9716,6.2704
0.00017426,0.31089938,0.06180509,17.3498,1.6329,11.6575
0.00024325,0.10527701,0.08027225,17.1828,2.8484,6.9822
0.0003396,1.09693241,0.04356764,19.0172,1.8156,12.3053
0.00061875,0.13247615,0.05868759,16.4126,2.7824,6.1842
0.00019366,0.14948271,0.06036794,13.4897,2.4134,4.8685
0.00083429,0.47607085,0.0315654,13.2669,1.7529,6.6402
0.00092374,0.20788105,0.01536203,18.446,2.625,7.7757
0.00081411,0.78371739,0.07569796,13.8906,2.8736,4.3765
0.00083549,0.14233586,0.04977739,14.4928,1.5327,9.1101
0.00096674,0.48030514,0.00336217,15.7087,1.7455,8.4207
0.00010792,0.15448771,0.0130697,14.0274,1.6644,7.0815
8.517e-05,0.87807053,0.03054704,14.3401,2.5951,4.6772
0.00054913,0.02030195,0.02265083,15.0806,2.3375,5.8224
0.00097563,0.357824,0.01143107,14.1044,2.3302,4.9577
0.00089557,0.47255635,0.04489347,16.3229,2.6877,6.2689
8.862e-05,0.71756524,0.09331255,17.9436,1.6638,13.0105
6.875e-05,0.3407073,0.03778604,16.0937,2.7664,5.5917
0.0003237,0.04549016,0.08731119,18.2596,2.9532,7.7196
0.00032148,0.24497721,0.0594359,17.5796,2.523,8.1397
0.00055274,0.33032131,0.07048769,18.9132,2.0457,11.7243
0.0001084,0.93807817,0.00699192,12.4545,2.6026,3.5737
0.00098457,0.7169205,0.02127638,12.1658,2.1594,4.0949
5.489e-05,1.18107522,0.04678087,16.0987,1.7853,9.595
0.00054553,0.17785914,0.05654054,16.3154,2.6046,6.6535
0.00094031,1.08753932,0.03980624,12.7789,2.3385,4.4227
0.00049844,0.99932241,0.00635715,19.2778,2.4072,9.2624
0.00032452,0.63734865,0.05427386,13.1402,2.977,3.6912
0.00065997,0.93993396,0.04757899,19.6994,1.7848,13.2577
0.00086152,0.25362501,0.01934466,16.0497,2.4182,6.4279
7.827e-05,0.17207009,0.08137505,19.9769,2.7516,9.9228
5.207e-05,0.41005665,0.0527639,15.7662,2.2915,7.1729
0.0005169,0.81908047,0.04751189,15.97,2.7048,5.9619
0.00024291,1.17254603,0.01626112,13.953,1.9128,6.3615
0.00088429,0.03435642,0.09714267,14.1488,2.4602,6.1448
0.00052909,0.86683577,0.02057149,16.348,2.9806,5.1337
0.00030959,0.93200183,0.0045309,14.6596,2.6639,4.5095
0.00071179,0.36720878,0.03693089,15.1449,2.036,7.3642
0.00056064,0.28634676,0.0949022,14.821,1.5198,10.625
0.00079739,0.24931951,0.02055898,19.9513,1.6635,13.2295
0.00057275,0.50523335,0.05435979,12.8853,2.5579,4.0309
0.00024675,0.0625314,0.03837673,16.639,2.1467,8.205
0.00026435,0.90836596,0.03397839,15.8571,2.8728,5.1716
0.00020241,1.197294,0.03485069,15.9752,2.6543,5.9249
0.00018434,0.91969943,0.04626417,17.6129,2.9244,6.5997
0.0004252,1.09135604,0.06212052,17.2754,2.886,6.801
0.00027745,0.71727681,0.06235017,18.983,2.2112,10.9166
0.00044136,0.17501274,0.06611373,18.0118,1.5896,12.649
0.00069075,0.19541603,0.04308909,15.4991,2.0173,7.8693
0.00056666,1.14882219,0.0403834,17.7218,1.5148,12.343
0.00034175,0.54032493,0.07990681,13.7231,1.8529,7.7265
0.00094932,0.26630455,0.03935366,16.6939,1.9787,9.1722
0.00013847,0.97897625,0.04116955,14.5637,2.3985,5.6102
0.00016386,0.43125743,0.08138163,15.781,1.7292,10.2199
0.0004181,0.15453297,0.01423157,13.5268,2.4651,4.1872
0.00021731,0.08579075,0.08995955,17.2591,2.942,6.916
0.00030988,1.02846336,0.09387858,17.6055,1.6217,13.0328
0.00025535,0.26974952,0.08364484,14.1948,1.7672,8.5445
0.00087314,0.94293094,0.02884967,15.0235,1.6642,8.7734
0.00078205,0.51835519,0.00556984,18.7795,1.7885,11.2465
0.0007742,0.19140504,0.04360225,15.9116,2.3169,7.1155
0.00023142,0.53512889,0.02470487,17.5381,2.7587,6.641
0.000629,0.89051914,0.01460794,12.9503,2.0054,5.0981
0.00087253,1.00027764,0.0287024,13.7926,2.0564,6.0206
0.00048231,0.86649615,0.07203451,19.9935,1.8699,13.7229
0.00028515,1.04737651,0.09127007,12.4951,2.8303,3.8001
0.00097843,0.28790212,0.02898362,19.165,2.2212,10.3345
0.00076525,0.55589104,0.04793405,18.1223,1.8608,11.3039
0.00091531,0.98790902,0.03368244,15.4331,1.7936,8.7633
0.00059325,0.41621801,0.08779627,19.5409,2.6758,10.1416
0.00025027,0.89377546,0.07657772,15.2341,2.6518,6.0386
0.00045434,0.40578237,0.03222639,15.9347,2.873,5.1645
0.0002839,0.99878943,0.09832022,16.6638,1.8614,11.1444
0.00034327,1.00028002,0.09385131,18.848,2.4279,10.739
0.00016083,0.8837626,0.02554686,19.3715,1.9525,11.5303
5.792e-05,0.80674142,0.06746572,14.6702,1.6542,9.1746
0.00079688,0.67283201,0.03139077,14.7072,2.8189,4.473
0.00076663,0.57348222,0.0261944,19.7636,1.5256,13.8649
0.00060773,0.72214782,0.02993432,12.5939,2.3471,4.018
0.00068663,1.04688418,0.02472067,12.1453,1.8432,5.1896
0.00065607,0.28576997,0.05760275,18.2417,2.1255,10.4264
0.00082176,0.89294326,0.05924727,15.7469,2.4914,6.8122
0.00014181,0.13924184,0.03314585,12.5112,1.7955,5.5753
0.00085512,0.5088225,0.04244387,14.116,2.999,3.9718
0.00095845,1.1332736,0.03609608,18.9194,2.0248,11.2951
0.00029923,0.91627395,0.08195671,15.3986,2.5935,6.518
0.00045843,0.83436567,0.02183312,19.7069,2.7618,8.5887
0.00028617,1.16621804,0.04667494,15.4652,2.2022,7.3232
0.00021815,0.62858379,0.01680168,19.5971,2.8939,7.8554
0.00027353,0.95438373,0.0548248,19.0501,2.6798,8.9602
0.00088999,1.03118205,0.02449412,17.1487,1.6425,10.8772
0.00035121,0.82679272,0.0988649,12.9359,1.8392,7.6017
0.00026481,0.88251579,0.09535391,13.8547,2.2965,6.5187
0.00041823,1.02568614,0.09307201,16.7713,2.765,7.43
0.00050913,0.42406353,0.04811125,19.0756,2.9996,7.6095
0.00050463,1.0974102,0.00830244,19.9584,2.464,9.7459
0.00041126,0.05738632,0.04711497,16.3486,2.7103,6.1113
0.00061986,0.83874053,0.02785736,16.1344,1.9463,8.5602
0.00027191,0.07172529,0.05093261,13.2944,2.2188,5.1442
0.00051944,1.05990577,0.04540251,17.135,2.9583,6.1511
0.00058239,1.18460286,0.05958248,14.7007,2.6633,5.328
0.00098468,0.27666402,0.00107783,19.9211,1.8408,12.0308
0.00029956,1.11785603,0.0395916,17.4412,2.2144,8.9834
0.00038478,0.56419843,0.06194476,14.1319,1.5551,8.9573
0.00045709,0.15777573,0.0715033,17.8525,2.1385,10.2464
8.468e-05,0.1759783,0.09794291,17.4667,1.9037,11.4497
0.00091646,0.0727605,0.05902065,13.4169,2.5447,4.4936
0.00054379,0.32555187,0.09923699,16.6642,2.1583,9.7696
0.00091298,0.43236008,0.08812723,18.8732,2.0958,12.0394
0.00074555,0.96597922,0.05654763,12.9211,2.7559,3.7689
0.00057236,0.96985894,0.07175217,13.1875,1.8167,7.3333
0.00024749,0.90705258,0.05207815,18.9476,2.1623,10.8825
0.00036998,0.47180182,0.01239969,15.1549,2.6796,4.8401
0.00040693,0.59050488,0.00740405,16.4979,2.1015,7.7468
0.00056176,0.62815398,0.0602736,12.165,1.7855,6.1054
9.03e-05,0.20930631,0.08250187,16.8325,2.1227,9.5137
0.00023178,0.43458956,0.08851095,17.7931,2.2477,10.1625
0.00032756,0.12348874,0.04306838,17.6218,1.5983,11.6026
0.0004462,1.00746191,0.0738888,17.4828,2.4849,8.7349
0.00060014,0.11287633,0.07414379,12.2593,2.9718,3.475
0.00062611,0.01366252,0.08305788,15.101,2.4597,6.6249
5.58e-05,0.34026369,0.06035534,18.9756,2.4929,9.5589
0.00076513,0.27693617,0.07481753,16.3114,2.9694,5.856
0.00058159,1.13557649,0.00293346,15.0219,2.4281,5.3571
0.00077658,0.76849431,0.03482355,16.3946,2.1362,8.2158
0.00070213,0.93746167,0.09082435,16.6537,1.5959,12.2153
0.00048587,0.17754415,0.04768391,12.3837,2.752,3.4768
0.00010305,0.97287261,0.04879358,12.1537,2.5938,3.5078
0.00085034,0.68156081,0.05698662,12.0171,2.6168,3.4585
0.00027186,0.74610555,0.03532781,15.8381,2.1866,7.3862
0.00031039,0.52746356,0.06503197,16.0231,2.773,6.0252
0.00095549,0.93205565,0.02589804,15.9734,2.3806,6.7656
0.00023484,0.44847444,0.09324745,12.8418,2.1845,5.851
0.00012541,0.9595806,0.0609122,18.568,2.4048,9.7021
0.00081733,1.07765329,0.05006231,19.7086,2.0306,12.3347
0.00061009,0.51006174,0.09111723,12.3438,2.462,4.5118
0.00024909,0.37549773,0.05832677,12.1773,2.4708,3.7568
0.00021083,0.16732568,0.05982561,14.9368,2.8495,4.8097
0.00083696,0.02267745,0.03060278,17.2408,2.3847,7.7991
0.00078749,0.0194127,0.0740854,19.7447,2.2973,11.5296
0.00075234,0.28593537,0.0279495,18.3629,2.2262,9.4651
0.00063366,0.47723252,0.05540536,13.9317,2.0825,6.4616
0.00019044,1.09532309,0.03563887,16.9934,1.5848,11.0793
0.00061908,1.02527535,0.08321255,17.0972,2.7521,7.595
8.48e-05,0.71779764,0.07829256,15.2097,2.7047,5.8119
0.0006631,0.28098774,0.01527049,12.7669,2.4769,3.7339
0.00095589,1.16033375,0.00898341,12.659,2.5795,3.5545
0.0006884,0.38490859,0.02038359,13.9493,2.8842,3.9453
0.00067582,0.20695379,0.09641814,12.365,2.1987,5.4849
0.00063636,0.93483114,0.06212292,17.5348,1.6588,12.0332
0.00046892,0.52916032,0.08014045,19.0033,1.8752,12.8317
0.00077733,0.83318388,0.0360061,13.1318,2.368,4.491
0.00032733,0.18559052,0.06747103,16.3515,2.6914,6.5647
0.00038475,0.71098936,0.06164048,13.6471,2.4262,5.1122
0.00067791,0.55673385,0.04776473,12.1866,2.1943,4.3798
0.00029082,0.27926806,0.08322529,13.8637,2.7017,4.7719
0.00086724,1.04183674,0.04370558,16.1235,2.1575,8.1614
0.00033916,0.26845536,0.02350912,14.8033,1.7533,7.7682
0.00035337,1.10766685,0.01366481,12.8202,2.1502,4.5124
0.00061588,0.89394855,0.0164924,16.3777,2.7106,5.7981
0.00077485,0.38443506,0.04946502,17.4443,2.2428,9.0303
0.0006489,0.82228768,0.04641704,19.1086,2.7148,8.7476
0.0009393,0.51250565,0.08543067,16.0329,2.8962,6.135
0.00064797,0.24702664,0.09350547,12.6622,2.7182,4.0722
0.00088474,0.74037832,0.01028596,19.8553,2.6272,9.0609
0.00095624,1.1892463,0.04243967,17.8056,1.7231,11.6776
0.0002334,1.07605135,0.00540995,13.5033,2.9599,3.9516
0.00033732,0.30374974,0.06281026,15.6169,2.4817,6.5791
0.00044554,1.0369395,0.05538068,12.314,2.7743,3.4596
0.00095219,0.21071468,0.05379898,14.2895,2.3037,5.9353
0.00036619,0.02836103,0.02651869,16.5888,2.9349,5.3843
0.00073463,0.87392884,0.01346211,13.8825,1.7676,6.838
0.00012553,0.57997185,0.00795289,17.751,2.2437,8.3301
0.00042683,0.15412065,0.08371514,18.0881,1.9287,11.6732
0.0009197,1.18034649,0.00376877,17.5609,1.9635,9.4785
0.00050725,0.02879399,0.07236127,12.6701,2.8279,3.6326
0.00010789,0.82780403,0.07622545,14.655,1.6735,9.3199
0.00048,0.49967286,0.0638848,19.4435,2.3803,10.6873
0.0006369,0.36167136,0.0971186,17.3852,1.7154,12.3855
0.00042934,0.56544775,0.01109827,13.672,1.6735,6.8236
9.609e-05,0.47875148,0.04659919,14.7144,2.2555,6.2373
0.00037799,0.07622357,0.0033977,18.3545,1.7199,10.8676
0.00057165,0.0921737,0.04282088,14.1821,2.7569,4.3134
0.00040141,1.18034232,0.07252131,16.6145,2.3313,8.5285
0.00069111,0.73048115,0.06116155,12.5601,1.9142,6.0441
0.00039591,0.65396202,0.05755129,15.7964,1.518,10.6746
0.00097757,0.14202717,0.09898082,15.6601,2.9188,5.9545
0.000205,1.13223672,0.0996808,12.4645,2.2353,5.6444
0.00049445,1.15750444,0.01766475,15.5286,2.613,5.4379
0.00061784,0.54937422,0.01499487,17.9856,2.7498,6.9467
0.00087298,1.02286887,0.01031079,15.4798,2.0408,7.2728
0.00092773,1.03447998,0.00220224,18.2389,2.4755,8.0428
0.00073886,0.07536702,0.08758342,12.7272,1.6904,7.6286
0.00064845,0.18033926,0.07433216,12.3814,2.6527,3.742
0.00084623,1.01790071,0.00529248,12.4516,2.5819,3.4817
0.00036958,0.39249152,0.06558371,19.0334,2.3288,10.4911
0.00089801,0.63576746,0.02416989,16.9282,1.9667,9.1763
0.0008287,0.7137835,0.01615226,17.7888,2.8773,6.451
0.0009292,0.11049303,0.09266488,14.9985,1.7047,9.9792
0.00088605,0.04172252,0.03858579,17.4263,2.532,7.5958
0.00045411,0.88947201,0.03228734,15.3041,2.7435,5.0745
0.00086597,0.78869623,0.08497872,13.6745,1.5509,9.3315
5.905e-05,0.96688873,0.01278099,18.7893,2.116,9.9914
6.242e-05,0.08702259,0.09470361,18.5981,2.2673,10.8806
0.000875,1.15268052,0.03167256,19.4866,1.8948,12.2892
0.00079221,0.39803085,0.09851596,18.6578,1.5309,14.5652
0.00061206,0.29272112,0.0902378,15.2014,2.3947,7.1942
0.00056014,0.40080363,0.035283,14.1523,1.7008,7.7072
0.00068548,0.0874171,0.05568872,19.1084,1.8575,12.3357
0.00098717,0.95967996,0.07281578,16.5126,1.8173,10.7097
0.00017058,0.76022393,0.09637079,19.9971,2.2729,12.4718
0.00042017,0.11752165,0.03010947,16.4958,1.9396,8.7686
0.00034134,1.14260042,0.07253686,12.9679,2.2933,5.2818
0.00064682,0.37473035,0.06397459,13.2851,1.5328,8.2955
0.00049962,0.80918956,0.08793527,18.2745,1.763,12.8981
0.00040249,0.2057182,0.06149749,19.6188,1.9578,12.5024
0.00025526,0.63919377,0.08475957,13.2691,2.5095,4.9534
0.00039853,1.17790675,0.09299721,17.3609,1.9007,11.5997
0.00097013,1.10302651,0.03933714,19.8117,1.7109,13.6185
0.00016842,0.23874192,0.09781425,17.1878,1.5051,12.977
0.00026567,0.69387811,0.02076602,19.9992,2.1776,11.067
0.00010934,0.53015792,0.04831413,16.2643,2.2661,7.6766
